unique_id,url_length,n_redirection,phishing
92400,20,0,0
92401,67,0,1
92402,24,2,0
92403,29,1,0
92404,20,-1,0
92405,22,0,1
92406,12,2,0
92407,14,0,0
92408,69,0,1
92409,7,0,0
92410,16,0,0
92411,11,0,0
92412,16,0,0
92413,14,0,0
92414,16,3,0
92415,18,0,0
92416,202,-1,1
92417,39,0,0
92418,20,0,1
92419,11,0,0
92420,16,0,0
92421,9,0,0
92422,23,0,0
92423,26,1,0
92424,17,1,0
92425,44,0,1
92426,30,1,0
92427,19,0,0
92428,17,1,0
92429,17,0,0
92430,20,0,0
92431,13,1,0
92432,57,0,1
92433,40,1,1
92434,27,0,0
92435,19,1,0
92436,12,1,0
92437,73,0,1
92438,10,2,0
92439,47,1,1
92440,49,0,1
92441,15,-1,0
92442,20,1,0
92443,16,0,0
92444,16,1,0
92445,20,0,0
92446,19,0,0
92447,17,-1,0
92448,15,0,0
92449,19,0,0
92450,19,0,0
92451,18,1,0
92452,49,0,1
92453,21,1,0
92454,20,1,0
92455,27,1,0
92456,48,1,1
92457,32,1,1
92458,19,0,0
92459,18,0,0
92460,24,0,0
92461,48,0,1
92462,12,0,0
92463,25,0,0
92464,58,0,1
92465,16,1,1
92466,22,0,0
92467,30,0,1
92468,20,0,0
92469,11,-1,1
92470,54,1,1
92471,234,0,1
92472,39,1,1
92473,12,0,1
92474,20,0,0
92475,17,0,1
92476,21,4,0
92477,14,-1,0
92478,62,1,1
92479,36,0,1
92480,20,2,0
92481,21,0,0
92482,21,0,0
92483,108,1,1
92484,12,1,0
92485,41,0,1
92486,64,0,0
92487,207,0,1
92488,18,0,0
92489,21,1,0
92490,32,1,0
92491,25,1,0
92492,13,0,0
92493,19,0,0
92494,15,-1,0
92495,31,1,0
92496,219,1,1
92497,18,0,0
92498,70,0,1
92499,16,0,0
92500,68,-1,1
92501,24,0,0
92502,28,0,0
92503,61,0,1
92504,17,2,0
92505,23,2,0
92506,30,0,1
92507,16,1,0
92508,36,0,0
92509,75,1,1
92510,18,1,1
92511,81,0,1
92512,15,0,0
92513,62,-1,0
92514,40,0,1
92515,13,1,0
92516,33,1,1
92517,18,0,1
92518,23,0,0
92519,105,2,0
92520,11,0,0
92521,16,1,0
92522,36,0,1
92523,24,2,0
92524,24,1,0
92525,34,0,1
92526,24,-1,1
92527,50,1,1
92528,32,2,1
92529,60,0,0
92530,40,0,1
92531,18,2,0
92532,21,1,0
92533,22,0,0
92534,20,1,0
92535,20,1,0
92536,16,1,0
92537,13,1,0
92538,26,0,0
92539,17,0,0
92540,206,0,1
92541,26,1,0
92542,38,0,1
92543,63,0,1
92544,13,2,0
92545,15,1,0
92546,24,0,0
92547,47,0,1
92548,15,0,0
92549,14,0,0
92550,33,0,0
92551,13,0,0
92552,15,0,0
92553,14,0,1
92554,27,0,0
92555,12,0,0
92556,12,0,1
92557,15,1,0
92558,19,0,0
92559,14,0,0
92560,33,0,0
92561,14,0,0
92562,26,1,0
92563,31,0,1
92564,28,1,1
92565,149,0,1
92566,65,0,1
92567,19,1,0
92568,11,1,0
92569,18,0,0
92570,15,1,1
92571,15,-1,0
92572,25,1,0
92573,35,1,1
92574,25,0,0
92575,18,0,0
92576,6,0,0
92577,11,1,0
92578,19,0,0
92579,16,0,0
92580,30,1,1
92581,43,0,1
92582,20,0,0
92583,19,0,0
92584,46,0,1
92585,22,2,0
92586,20,1,0
92587,33,1,1
92588,20,0,0
92589,17,0,0
92590,30,0,0
92591,16,0,0
92592,15,2,0
92593,18,1,0
92594,14,1,0
92595,30,0,0
92596,55,0,1
92597,142,-1,0
92598,15,0,0
92599,75,2,1
92600,23,0,0
92601,33,0,0
92602,229,0,1
92603,12,0,0
92604,25,0,1
92605,10,-1,0
92606,8,1,0
92607,62,0,1
92608,26,0,0
92609,18,-1,0
92610,12,0,0
92611,12,0,0
92612,21,1,0
92613,29,0,1
92614,17,0,0
92615,19,1,0
92616,16,-1,0
92617,74,0,1
92618,28,1,0
92619,31,0,1
92620,269,0,1
92621,129,0,1
92622,31,0,1
92623,13,1,0
92624,49,0,1
92625,20,1,0
92626,19,0,0
92627,17,1,0
92628,16,0,1
92629,16,0,0
92630,15,0,1
92631,18,3,0
92632,15,0,0
92633,37,0,1
92634,14,-1,0
92635,16,1,1
92636,86,0,1
92637,16,1,0
92638,30,3,0
92639,24,0,0
92640,24,1,0
92641,17,0,0
92642,51,1,1
92643,16,0,0
92644,19,1,0
92645,20,0,0
92646,21,1,0
92647,72,0,1
92648,19,1,0
92649,19,0,0
92650,24,1,0
92651,36,0,1
92652,28,1,0
92653,25,0,0
92654,16,1,0
92655,17,0,0
92656,75,0,1
92657,20,0,0
92658,42,0,1
92659,18,1,0
92660,20,2,0
92661,8,1,0
92662,109,1,1
92663,22,-1,0
92664,48,2,0
92665,54,0,1
92666,155,0,1
92667,50,0,1
92668,11,0,1
92669,45,1,1
92670,17,0,0
92671,24,1,0
92672,31,1,0
92673,24,-1,0
92674,15,1,0
92675,17,1,0
92676,17,1,0
92677,12,0,1
92678,12,2,0
92679,20,0,0
92680,15,0,0
92681,37,0,0
92682,10,0,0
92683,20,-1,0
92684,26,1,0
92685,14,1,0
92686,26,0,1
92687,106,0,1
92688,19,-1,0
92689,14,-1,0
92690,17,0,0
92691,25,2,0
92692,20,0,0
92693,17,1,0
92694,13,0,0
92695,24,3,0
92696,21,0,0
92697,18,1,0
92698,32,0,1
92699,21,0,0
92700,17,0,0
92701,46,1,1
92702,40,0,1
92703,22,1,1
92704,17,0,0
92705,14,0,0
92706,41,0,1
92707,19,0,0
92708,11,1,0
92709,19,1,0
92710,67,1,1
92711,15,2,0
92712,15,-1,0
92713,21,0,0
92714,26,0,1
92715,29,0,0
92716,17,0,0
92717,15,1,0
92718,28,0,1
92719,25,1,0
92720,18,1,0
92721,39,0,1
92722,13,1,0
92723,16,0,0
92724,20,1,0
92725,140,-1,1
92726,21,1,0
92727,105,0,1
92728,67,0,1
92729,13,0,1
92730,11,0,1
92731,67,1,1
92732,50,0,1
92733,26,0,0
92734,22,0,0
92735,54,1,1
92736,21,0,0
92737,14,0,0
92738,26,0,0
92739,18,0,0
92740,17,1,0
92741,65,0,1
92742,17,2,0
92743,152,1,1
92744,25,0,0
92745,23,1,0
92746,27,1,0
92747,10,0,0
92748,15,0,0
92749,26,0,0
92750,17,0,0
92751,14,-1,1
92752,14,1,0
92753,18,2,0
92754,17,0,0
92755,23,0,0
92756,235,0,1
92757,34,0,1
92758,54,0,1
92759,47,0,1
92760,16,0,0
92761,12,0,0
92762,16,2,0
92763,24,0,0
92764,24,0,0
92765,23,1,0
92766,15,1,0
92767,15,1,0
92768,98,0,1
92769,18,0,0
92770,19,0,1
92771,15,-1,0
92772,37,0,1
92773,20,0,0
92774,30,1,0
92775,15,-1,0
92776,101,0,1
92777,35,0,1
92778,13,0,0
92779,20,1,1
92780,24,0,0
92781,18,0,0
92782,8,-1,0
92783,33,1,1
92784,14,0,0
92785,18,0,0
92786,14,1,0
92787,24,-1,0
92788,44,2,0
92789,23,0,0
92790,307,0,1
92791,14,1,0
92792,11,0,0
92793,27,1,0
92794,17,0,0
92795,20,0,0
92796,18,1,0
92797,21,0,0
92798,20,2,0
92799,55,0,1
92800,27,0,0
92801,25,-1,1
92802,19,0,0
92803,46,0,1
92804,8,1,0
92805,15,1,0
92806,19,0,0
92807,20,1,0
92808,17,1,0
92809,12,0,1
92810,21,0,0
92811,23,0,0
92812,21,1,0
92813,9,0,1
92814,11,0,0
92815,23,0,0
92816,11,1,0
92817,18,0,0
92818,36,0,1
92819,25,2,0
92820,14,2,1
92821,51,0,0
92822,63,0,1
92823,32,-1,0
92824,18,2,1
92825,46,0,1
92826,22,0,0
92827,17,1,0
92828,15,1,0
92829,12,0,0
92830,62,0,1
92831,9,1,0
92832,73,0,1
92833,40,1,0
92834,30,1,0
92835,120,0,1
92836,25,1,0
92837,12,2,0
92838,19,1,0
92839,38,1,0
92840,18,1,0
92841,39,0,1
92842,19,0,0
92843,231,0,1
92844,38,0,1
92845,17,0,0
92846,14,2,0
92847,23,0,0
92848,73,0,1
92849,25,0,0
92850,83,1,1
92851,15,1,0
92852,26,1,0
92853,17,0,0
92854,83,1,1
92855,18,0,0
92856,15,0,0
92857,40,0,1
92858,42,0,1
92859,25,-1,1
92860,29,0,0
92861,50,0,1
92862,19,0,0
92863,20,0,0
92864,33,0,1
92865,85,1,1
92866,34,0,0
92867,27,0,0
92868,23,0,0
92869,78,0,1
92870,24,0,0
92871,24,0,1
92872,25,0,0
92873,19,-1,0
92874,48,0,0
92875,43,-1,0
92876,147,0,1
92877,17,0,0
92878,19,0,0
92879,14,1,0
92880,42,3,1
92881,40,0,1
92882,28,0,0
92883,37,-1,1
92884,14,0,0
92885,18,0,0
92886,26,0,1
92887,83,1,0
92888,13,0,1
92889,19,0,0
92890,36,1,1
92891,7,0,0
92892,20,0,0
92893,72,1,1
92894,30,1,0
92895,12,0,0
92896,17,0,0
92897,11,0,0
92898,67,0,1
92899,11,0,0
92900,61,0,1
92901,18,0,0
92902,17,1,0
92903,22,-1,0
92904,23,0,0
92905,20,1,0
92906,19,1,0
92907,28,1,0
92908,35,0,0
92909,12,0,0
92910,229,0,1
92911,17,0,0
92912,34,1,1
92913,59,0,1
92914,11,1,0
92915,18,1,0
92916,13,0,1
92917,195,0,1
92918,23,1,0
92919,18,-1,0
92920,29,0,0
92921,23,1,0
92922,24,0,0
92923,18,2,0
92924,219,0,1
92925,45,0,0
92926,20,1,0
92927,66,0,1
92928,67,0,1
92929,18,2,0
92930,25,-1,0
92931,20,1,0
92932,10,2,1
92933,12,0,0
92934,28,0,1
92935,48,0,1
92936,14,1,0
92937,14,1,0
92938,47,0,0
92939,14,1,0
92940,613,0,1
92941,21,1,0
92942,21,1,0
92943,44,0,1
92944,8,0,0
92945,11,0,1
92946,157,0,1
92947,10,0,0
92948,47,1,1
92949,15,0,0
92950,14,1,0
92951,39,0,1
92952,30,0,1
92953,26,0,0
92954,9,1,0
92955,19,-1,0
92956,14,1,0
92957,15,0,0
92958,97,0,1
92959,50,0,1
92960,38,0,1
92961,247,0,1
92962,20,0,1
92963,24,1,0
92964,199,0,1
92965,14,1,1
92966,24,0,1
92967,19,-1,0
92968,29,0,0
92969,65,0,1
92970,17,1,0
92971,12,2,0
92972,23,0,0
92973,69,0,1
92974,29,0,1
92975,30,3,0
92976,16,0,0
92977,64,0,1
92978,15,1,0
92979,20,0,0
92980,16,0,0
92981,21,0,0
92982,10,0,0
92983,40,2,1
92984,19,1,0
92985,110,1,0
92986,18,0,1
92987,47,0,1
92988,21,0,0
92989,17,0,1
92990,64,0,1
92991,57,0,1
92992,55,1,1
92993,19,1,0
92994,46,2,0
92995,13,0,0
92996,10,1,0
92997,202,0,1
92998,23,1,0
92999,21,-1,0
93000,22,1,0
93001,30,0,1
93002,20,2,0
93003,28,1,0
93004,14,0,0
93005,21,0,0
93006,47,0,1
93007,23,1,1
93008,41,2,1
93009,114,0,1
93010,62,1,1
93011,23,0,0
93012,70,0,1
93013,16,1,0
93014,76,0,1
93015,88,0,1
93016,20,1,0
93017,193,0,1
93018,15,-1,0
93019,63,0,1
93020,32,0,0
93021,22,1,0
93022,36,1,1
93023,20,-1,0
93024,24,0,0
93025,12,0,0
93026,26,1,0
93027,21,0,1
93028,9,1,0
93029,24,0,0
93030,40,0,1
93031,19,0,0
93032,26,1,0
93033,15,0,0
93034,40,0,1
93035,25,0,0
93036,17,0,0
93037,12,0,0
93038,47,0,0
93039,16,-1,0
93040,24,1,0
93041,12,2,0
93042,118,0,1
93043,36,0,1
93044,7,1,0
93045,24,0,0
93046,29,0,0
93047,22,0,1
93048,16,-1,0
93049,279,0,1
93050,21,1,0
93051,24,0,0
93052,17,0,0
93053,44,0,1
93054,34,0,1
93055,36,0,1
93056,65,0,1
93057,18,0,0
93058,18,1,0
93059,29,-1,1
93060,6,2,0
93061,15,0,0
93062,39,1,1
93063,242,2,1
93064,238,0,1
93065,23,1,0
93066,19,0,0
93067,116,0,1
93068,18,1,0
93069,36,0,1
93070,11,0,0
93071,59,0,1
93072,21,0,0
93073,18,-1,0
93074,30,0,0
93075,70,0,1
93076,16,0,0
93077,45,1,0
93078,73,1,1
93079,10,-1,0
93080,24,0,0
93081,23,0,0
93082,64,0,1
93083,58,0,1
93084,62,0,1
93085,30,0,0
93086,58,0,1
93087,16,1,0
93088,16,1,0
93089,16,0,0
93090,25,1,0
93091,15,-1,1
93092,18,1,0
93093,32,0,1
93094,19,1,0
93095,19,1,0
93096,29,0,0
93097,9,0,0
93098,19,0,1
93099,21,0,0
93100,24,-1,0
93101,20,0,0
93102,62,2,1
93103,21,0,0
93104,20,2,0
93105,20,1,0
93106,45,1,1
93107,19,0,0
93108,299,0,1
93109,15,0,0
93110,14,0,1
93111,17,0,0
93112,133,0,1
93113,15,1,0
93114,37,0,1
93115,13,0,1
93116,22,0,1
93117,19,0,0
93118,11,-1,0
93119,17,0,0
93120,23,1,0
93121,17,-1,1
93122,19,0,0
93123,14,1,0
93124,15,0,1
93125,10,1,0
93126,18,0,0
93127,34,0,1
93128,21,0,0
93129,80,0,1
93130,51,0,1
93131,17,-1,1
93132,56,0,1
93133,10,0,0
93134,22,1,0
93135,13,4,0
93136,21,0,0
93137,41,0,1
93138,15,-1,0
93139,24,0,0
93140,55,0,1
93141,16,0,0
93142,61,0,1
93143,14,0,0
93144,27,1,1
93145,24,2,0
93146,36,2,1
93147,97,1,1
93148,12,1,0
93149,109,2,0
93150,109,1,0
93151,15,1,0
93152,31,0,0
93153,111,0,1
93154,22,0,1
93155,23,2,0
93156,17,1,0
93157,245,0,1
93158,12,0,0
93159,18,1,0
93160,27,0,1
93161,34,0,0
93162,22,0,0
93163,16,0,0
93164,17,0,0
93165,64,1,1
93166,20,0,0
93167,17,0,0
93168,18,0,0
93169,43,1,1
93170,89,0,0
93171,6,2,0
93172,129,0,1
93173,23,0,0
93174,40,0,1
93175,11,2,0
93176,295,1,1
93177,20,1,0
93178,26,1,0
93179,15,1,1
93180,22,0,0
93181,65,0,1
93182,13,0,0
93183,11,1,0
93184,17,-1,0
93185,104,1,1
93186,38,0,1
93187,16,0,0
93188,96,-1,1
93189,22,1,0
93190,65,0,1
93191,15,1,0
93192,48,1,1
93193,15,0,0
93194,19,1,0
93195,10,0,1
93196,19,0,0
93197,19,0,0
93198,21,0,0
93199,16,1,0
93200,19,0,0
93201,24,1,0
93202,15,0,0
93203,19,0,0
93204,18,2,0
93205,40,0,1
93206,51,0,1
93207,14,0,0
93208,20,0,0
93209,17,0,0
93210,209,0,1
93211,19,1,0
93212,14,1,0
93213,67,0,1
93214,32,0,1
93215,18,0,0
93216,28,0,0
93217,69,1,1
93218,25,1,1
93219,100,1,1
93220,20,0,0
93221,28,0,1
93222,289,-1,1
93223,14,-1,0
93224,32,0,1
93225,18,0,0
93226,44,0,1
93227,16,-1,0
93228,36,2,0
93229,21,-1,0
93230,20,1,0
93231,16,0,0
93232,17,1,0
93233,18,0,0
93234,20,0,0
93235,53,0,1
93236,66,0,1
93237,45,-1,1
93238,29,0,0
93239,129,0,1
93240,74,1,1
93241,19,0,0
93242,51,0,1
93243,27,0,0
93244,19,0,0
93245,17,0,0
93246,24,0,1
93247,103,0,1
93248,229,0,1
93249,22,0,0
93250,12,0,0
93251,12,-1,0
93252,124,0,1
93253,17,1,0
93254,41,0,1
93255,18,1,0
93256,33,0,0
93257,12,1,0
93258,31,1,0
93259,16,1,0
93260,17,0,0
93261,28,0,0
93262,12,1,0
93263,28,0,0
93264,203,0,1
93265,47,1,1
93266,15,1,0
93267,51,0,1
93268,16,0,0
93269,23,1,0
93270,63,0,1
93271,29,1,1
93272,21,1,0
93273,20,0,0
93274,22,1,0
93275,65,0,1
93276,83,0,1
93277,32,1,0
93278,15,2,0
93279,19,0,0
93280,22,0,0
93281,11,0,0
93282,17,0,0
93283,126,0,1
93284,18,1,0
93285,50,0,1
93286,28,0,0
93287,168,-1,1
93288,89,0,0
93289,65,1,1
93290,24,1,0
93291,10,1,0
93292,21,0,1
93293,55,0,1
93294,22,0,0
93295,18,0,0
93296,18,0,0
93297,22,0,0
93298,13,0,0
93299,31,0,1
93300,19,1,0
93301,24,0,0
93302,15,0,0
93303,40,0,1
93304,29,1,1
93305,62,1,1
93306,22,1,0
93307,18,0,0
93308,19,0,0
93309,24,0,0
93310,11,0,0
93311,18,0,0
93312,16,-1,0
93313,10,1,0
93314,41,0,1
93315,18,0,0
93316,22,0,0
93317,79,0,1
93318,44,0,1
93319,16,-1,0
93320,14,2,0
93321,42,0,1
93322,18,1,0
93323,20,0,0
93324,30,0,1
93325,21,1,0
93326,24,0,0
93327,14,3,0
93328,202,-1,1
93329,46,0,1
93330,34,1,1
93331,18,0,0
93332,15,0,0
93333,280,1,1
93334,21,0,0
93335,15,0,0
93336,15,0,0
93337,25,0,0
93338,21,1,0
93339,17,1,0
93340,9,1,0
93341,14,0,0
93342,22,1,0
93343,21,1,0
93344,21,0,0
93345,24,0,0
93346,14,2,0
93347,16,0,0
93348,25,0,0
93349,30,0,1
93350,40,0,1
93351,46,2,1
93352,13,0,0
93353,23,1,0
93354,40,1,0
93355,39,0,0
93356,80,1,1
93357,18,0,0
93358,56,0,1
93359,15,1,0
93360,20,1,0
93361,229,0,1
93362,23,-1,0
93363,113,0,1
93364,37,1,1
93365,51,0,1
93366,20,1,0
93367,17,0,0
93368,68,0,1
93369,24,1,0
93370,51,1,1
93371,20,0,0
93372,15,0,1
93373,22,0,0
93374,66,-1,1
93375,40,0,1
93376,17,0,0
93377,17,0,0
93378,28,0,0
93379,39,0,1
93380,27,0,1
93381,33,0,1
93382,13,1,0
93383,25,0,0
93384,244,0,1
93385,15,1,0
93386,37,0,0
93387,31,0,1
93388,20,1,0
93389,89,0,0
93390,41,0,1
93391,201,2,1
93392,26,0,0
93393,71,0,1
93394,58,-1,1
93395,19,0,0
93396,60,0,1
93397,14,0,0
93398,18,0,0
93399,23,2,0
93400,35,1,1
93401,22,1,0
93402,23,0,1
93403,21,1,0
93404,80,0,0
93405,118,0,1
93406,32,1,0
93407,30,1,0
93408,20,0,1
93409,120,0,1
93410,28,0,1
93411,16,0,0
93412,24,0,0
93413,25,3,0
93414,51,0,1
93415,35,0,1
93416,21,0,0
93417,21,0,0
93418,31,0,0
93419,140,0,1
93420,20,1,0
93421,25,0,0
93422,32,3,1
93423,28,0,0
93424,14,1,0
93425,14,0,1
93426,21,0,0
93427,30,0,1
93428,21,0,0
93429,18,0,0
93430,30,1,1
93431,14,0,0
93432,16,1,0
93433,29,0,0
93434,23,0,0
93435,44,0,0
93436,11,1,0
93437,245,0,1
93438,230,1,1
93439,21,1,0
93440,21,0,0
93441,76,0,1
93442,47,0,1
93443,63,0,1
93444,20,1,0
93445,15,0,1
93446,35,0,0
93447,21,1,0
93448,16,0,0
93449,14,0,0
93450,28,0,0
93451,22,0,0
93452,20,0,1
93453,17,0,0
93454,55,0,1
93455,10,1,0
93456,16,0,0
93457,87,0,1
93458,43,0,1
93459,44,0,0
93460,55,2,1
93461,21,0,0
93462,16,0,0
93463,22,0,0
93464,20,1,1
93465,18,1,0
93466,28,0,0
93467,273,-1,1
93468,22,-1,0
93469,39,0,1
93470,72,1,1
93471,22,0,0
93472,19,0,0
93473,18,0,1
93474,23,1,0
93475,13,1,0
93476,244,0,1
93477,17,1,0
93478,12,0,0
93479,17,0,0
93480,19,0,0
93481,77,2,1
93482,29,0,1
93483,13,0,0
93484,12,2,0
93485,65,0,1
93486,32,1,0
93487,31,0,0
93488,16,0,0
93489,14,0,0
93490,12,1,1
93491,21,0,0
93492,20,0,0
93493,17,0,0
93494,19,-1,0
93495,14,1,0
93496,18,0,0
93497,22,0,0
93498,14,0,0
93499,24,0,1
93500,25,0,1
93501,153,0,1
93502,26,1,1
93503,30,-1,0
93504,63,0,1
93505,57,1,1
93506,34,1,1
93507,21,1,0
93508,24,0,0
93509,17,1,0
93510,22,1,0
93511,266,1,1
93512,23,0,0
93513,13,0,0
93514,74,1,1
93515,18,0,0
93516,18,0,0
93517,20,1,1
93518,19,2,1
93519,27,0,1
93520,92,2,1
93521,54,0,1
93522,17,1,0
93523,29,1,0
93524,24,0,1
93525,14,-1,0
93526,38,1,0
93527,17,1,0
93528,82,2,0
93529,11,1,0
93530,20,0,0
93531,20,0,0
93532,94,1,1
93533,66,0,1
93534,14,-1,0
93535,20,0,0
93536,11,2,1
93537,20,0,0
93538,22,0,0
93539,23,1,0
93540,12,-1,0
93541,24,0,1
93542,33,0,0
93543,20,0,0
93544,241,0,1
93545,28,0,0
93546,19,1,0
93547,14,-1,0
93548,63,1,1
93549,22,0,0
93550,19,0,0
93551,109,0,1
93552,51,0,1
93553,48,0,1
93554,13,2,1
93555,21,1,0
93556,18,1,0
93557,16,0,0
93558,56,0,1
93559,38,-1,1
93560,40,1,1
93561,21,-1,0
93562,20,0,0
93563,13,0,0
93564,40,0,1
93565,41,0,1
93566,29,1,0
93567,88,0,1
93568,17,1,0
93569,23,0,0
93570,20,0,0
93571,44,1,1
93572,25,2,0
93573,13,0,0
93574,10,-1,1
93575,19,0,0
93576,59,1,1
93577,82,0,1
93578,22,2,0
93579,36,0,1
93580,77,1,0
93581,14,0,0
93582,18,-1,0
93583,19,0,0
93584,18,0,0
93585,47,0,0
93586,12,2,0
93587,10,1,0
93588,34,1,1
93589,22,1,1
93590,13,1,0
93591,24,0,1
93592,17,1,0
93593,47,0,1
93594,84,0,1
93595,21,0,0
93596,33,0,1
93597,20,0,0
93598,19,0,0
93599,12,0,0
93600,56,0,1
93601,14,1,0
93602,15,1,0
93603,11,1,0
93604,14,0,0
93605,21,0,1
93606,21,1,0
93607,22,0,0
93608,80,0,1
93609,18,0,0
93610,21,4,0
93611,27,0,0
93612,21,1,0
93613,13,-1,0
93614,34,1,1
93615,14,1,0
93616,22,0,0
93617,14,0,0
93618,14,1,0
93619,38,0,1
93620,64,0,1
93621,49,2,1
93622,22,0,0
93623,23,1,0
93624,23,1,0
93625,19,0,0
93626,17,1,0
93627,20,1,0
93628,238,0,1
93629,16,1,0
93630,35,0,1
93631,16,2,0
93632,14,0,1
93633,72,0,1
93634,16,0,0
93635,34,1,0
93636,15,1,0
93637,18,0,0
93638,42,0,1
93639,25,0,0
93640,14,1,0
93641,18,0,0
93642,16,0,0
93643,9,1,1
93644,27,0,0
93645,207,0,1
93646,14,0,0
93647,23,0,1
93648,21,0,0
93649,33,0,1
93650,30,1,0
93651,16,1,0
93652,11,1,0
93653,13,0,0
93654,67,0,1
93655,7,1,0
93656,18,1,0
93657,23,0,0
93658,18,-1,0
93659,11,0,0
93660,37,0,1
93661,28,2,0
93662,131,0,1
93663,26,0,0
93664,25,1,0
93665,21,1,1
93666,23,0,0
93667,38,0,1
93668,42,0,1
93669,250,0,1
93670,22,1,0
93671,21,0,0
93672,35,0,1
93673,21,0,0
93674,18,0,0
93675,25,1,0
93676,41,0,1
93677,27,0,0
93678,51,0,1
93679,38,1,0
93680,65,0,1
93681,26,0,1
93682,72,1,0
93683,48,1,0
93684,24,1,0
93685,50,0,1
93686,27,0,0
93687,41,1,1
93688,28,0,0
93689,28,0,0
93690,21,-1,0
93691,55,0,1
93692,42,0,1
93693,94,0,1
93694,14,1,0
93695,111,0,1
93696,21,0,0
93697,35,0,1
93698,18,0,0
93699,19,1,0
93700,9,1,0
93701,20,-1,0
93702,17,1,0
93703,20,0,0
93704,21,1,0
93705,14,1,0
93706,23,0,0
93707,80,0,1
93708,17,2,0
93709,31,0,1
93710,13,3,0
93711,54,0,1
93712,24,0,0
93713,116,0,1
93714,33,0,0
93715,15,1,0
93716,49,0,1
93717,18,1,0
93718,24,-1,0
93719,10,0,1
93720,22,0,0
93721,14,0,0
93722,18,0,0
93723,19,1,0
93724,26,1,0
93725,41,0,1
93726,12,0,0
93727,20,0,0
93728,36,0,1
93729,13,1,0
93730,15,1,0
93731,11,1,0
93732,33,2,0
93733,12,-1,0
93734,28,0,0
93735,21,2,0
93736,24,0,0
93737,33,0,1
93738,22,1,0
93739,24,0,1
93740,32,0,0
93741,23,0,0
93742,12,1,0
93743,20,0,0
93744,15,0,1
93745,75,0,1
93746,40,-1,1
93747,242,2,1
93748,21,0,0
93749,37,1,1
93750,49,0,1
93751,12,-1,0
93752,67,0,1
93753,25,0,0
93754,47,0,0
93755,18,0,0
93756,71,0,1
93757,12,1,0
93758,18,0,0
93759,46,0,0
93760,49,0,1
93761,106,0,1
93762,34,0,1
93763,36,1,1
93764,20,0,0
93765,19,0,0
93766,49,1,1
93767,36,0,1
93768,15,0,0
93769,12,0,0
93770,78,-1,1
93771,29,0,0
93772,283,-1,1
93773,40,0,1
93774,180,0,1
93775,45,0,1
93776,47,0,1
93777,202,0,1
93778,207,-1,1
93779,22,0,0
93780,68,1,1
93781,33,2,1
93782,35,0,1
93783,12,0,0
93784,15,0,0
93785,74,0,1
93786,38,1,1
93787,29,0,0
93788,19,1,0
93789,27,1,0
93790,13,1,1
93791,17,0,0
93792,15,1,0
93793,38,0,1
93794,14,0,0
93795,22,1,0
93796,78,-1,1
93797,18,-1,0
93798,15,0,0
93799,19,0,0
93800,49,2,0
93801,29,0,1
93802,117,0,1
93803,17,1,0
93804,28,1,1
93805,15,0,0
93806,230,1,1
93807,74,1,0
93808,17,1,0
93809,17,1,0
93810,11,1,0
93811,17,1,0
93812,27,0,1
93813,27,0,1
93814,27,1,1
93815,19,0,0
93816,15,0,0
93817,16,1,0
93818,29,1,0
93819,25,0,0
93820,16,0,0
93821,21,-1,0
93822,20,-1,0
93823,12,0,0
93824,21,0,0
93825,12,0,0
93826,18,0,1
93827,29,0,0
93828,18,0,0
93829,62,1,1
93830,16,0,0
93831,36,0,1
93832,14,0,0
93833,15,0,0
93834,26,0,1
93835,19,0,0
93836,8,1,0
93837,68,0,1
93838,22,0,0
93839,18,1,0
93840,24,0,0
93841,12,1,0
93842,27,0,0
93843,22,-1,0
93844,46,3,1
93845,76,0,1
93846,19,0,0
93847,18,1,0
93848,15,0,0
93849,14,1,1
93850,76,0,1
93851,16,0,0
93852,33,0,1
93853,84,0,1
93854,15,0,0
93855,18,1,0
93856,25,0,0
93857,25,0,0
93858,18,0,0
93859,9,1,0
93860,42,2,1
93861,26,0,0
93862,18,1,0
93863,22,1,0
93864,24,0,0
93865,38,4,1
93866,23,0,0
93867,38,0,1
93868,10,0,0
93869,19,0,0
93870,178,0,1
93871,45,-1,1
93872,26,0,1
93873,17,1,0
93874,59,0,1
93875,24,0,0
93876,8,0,0
93877,20,1,0
93878,43,0,1
93879,14,0,0
93880,16,0,0
93881,18,2,0
93882,37,1,0
93883,30,0,0
93884,46,0,1
93885,16,0,0
93886,17,0,1
93887,19,0,0
93888,66,1,1
93889,143,-1,1
93890,25,-1,1
93891,30,0,0
93892,17,-1,0
93893,29,1,1
93894,23,2,0
93895,25,0,0
93896,17,1,0
93897,51,0,1
93898,10,3,0
93899,23,0,0
93900,6,0,0
93901,23,0,0
93902,20,1,0
93903,24,0,0
93904,10,1,0
93905,29,0,0
93906,19,0,0
93907,28,0,1
93908,17,0,0
93909,22,2,0
93910,14,0,1
93911,24,0,0
93912,27,-1,1
93913,44,0,1
93914,14,0,0
93915,13,0,0
93916,13,0,0
93917,18,0,0
93918,63,2,1
93919,20,1,0
93920,28,0,0
93921,21,1,0
93922,18,0,0
93923,11,1,0
93924,22,-1,0
93925,27,0,0
93926,19,1,0
93927,14,1,0
93928,36,1,1
93929,72,1,1
93930,49,0,1
93931,17,-1,0
93932,47,0,0
93933,39,0,1
93934,60,0,1
93935,19,0,0
93936,43,0,1
93937,69,0,1
93938,25,2,0
93939,36,1,1
93940,10,-1,0
