unique_id,n_dots,n_hypens,n_underline,n_slash,n_questionmark,n_equal,n_at,n_and,n_exclamation,n_space,n_tilde,n_comma,n_plus,n_asterisk,n_hastag,n_dollar,n_percent
73136,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73137,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73138,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73139,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73140,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73141,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73142,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
73143,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73144,3,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0
73145,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73146,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73147,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73148,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73149,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
73150,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73151,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73152,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73153,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73156,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73157,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73158,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73159,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73160,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73161,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73162,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73164,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73165,5,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
73166,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73167,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73168,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73169,3,1,3,4,0,2,1,1,0,0,0,0,0,0,0,0,0
73170,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73171,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73173,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73175,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73176,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73177,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73178,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
73179,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73181,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73182,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73183,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73185,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73186,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73187,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73188,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73189,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73190,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73191,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
73192,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73193,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73194,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73196,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
73197,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73198,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73199,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73201,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73203,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73204,3,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
73205,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73206,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73207,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73208,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73209,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73210,3,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,5
73211,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
73212,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73213,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73214,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73215,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73216,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73217,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73218,3,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0
73219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73220,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,6
73221,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73222,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73223,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73224,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73225,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73227,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73228,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73229,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73230,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73231,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73232,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
73233,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73234,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73235,2,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
73236,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73237,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73238,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73239,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
73240,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73242,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73243,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73244,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73245,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73246,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73247,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73248,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73250,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
73251,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73252,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73253,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73254,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73255,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73256,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73257,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73258,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73259,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73260,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73261,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73262,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73263,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
73264,5,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
73265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73266,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73267,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73268,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73270,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
73271,3,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
73272,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73273,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73274,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73275,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73276,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73277,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73278,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73279,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73280,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73281,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73282,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73283,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73284,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73285,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73286,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,6
73287,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
73288,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73289,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73290,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73291,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73292,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73293,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73294,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2
73295,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73296,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73297,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73298,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73300,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73301,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
73302,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73303,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
73304,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73305,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73306,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73307,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73308,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73309,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
73310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73311,4,0,1,1,0,11,0,10,0,0,0,0,0,0,0,0,5
73312,4,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
73313,5,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0
73314,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73315,6,3,0,4,0,2,1,1,0,0,0,0,0,0,0,0,0
73316,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73317,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73318,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
73319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73320,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73321,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73322,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
73323,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
73324,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73325,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73326,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73327,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73328,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73329,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73330,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73331,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73332,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
73333,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73334,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
73335,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
73336,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73337,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73338,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
73339,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73340,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73341,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73342,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73343,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73344,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73345,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73346,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73347,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73348,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73349,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73350,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73351,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73352,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73353,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73354,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73355,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73356,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73357,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73358,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
73359,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73360,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73361,2,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,18
73362,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73363,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73364,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
73365,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73366,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73367,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73369,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73370,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73371,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
73372,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73373,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73374,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73375,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73376,2,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73378,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73379,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73381,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73382,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73386,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73387,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73388,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73389,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73390,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73391,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73392,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73393,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73394,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73395,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73396,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73397,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73398,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73399,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73400,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73401,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73402,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73403,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73404,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73405,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73407,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73408,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73409,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73411,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73412,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73413,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73414,3,7,12,3,0,5,0,4,0,0,0,0,0,0,0,0,0
73415,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73416,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73417,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73418,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73419,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73420,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73421,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73422,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73423,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73424,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73425,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73427,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73428,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73429,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73431,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
73432,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
73433,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73434,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73435,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73436,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73437,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73438,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73439,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73440,2,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,1
73441,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73442,13,0,0,5,1,11,0,9,0,0,0,0,0,0,0,0,0
73443,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
73444,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73445,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73446,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
73447,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
73448,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73449,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73450,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73451,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73452,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
73453,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73454,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73455,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73456,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73457,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73458,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73459,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73460,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73461,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
73462,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
73463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73464,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73465,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73466,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73467,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73468,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73469,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73470,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73471,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73472,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73473,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73474,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
73475,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73476,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73477,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73478,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73479,1,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0
73480,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73481,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73482,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73483,2,0,4,1,0,4,0,3,0,0,0,0,0,0,0,0,0
73484,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73485,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73486,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73487,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73488,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73489,1,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0
73490,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73491,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73492,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73493,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73494,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
73495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73496,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73497,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
73498,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73499,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73501,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73502,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
73503,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73504,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73505,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
73506,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73507,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73508,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73509,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73510,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
